x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.4.26,4/26/1950 0:00,ON,1950,4,26,8.1,,5,,11.1,,0,,0,,0,,,,,,,,0,,9.9,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.4.27,4/27/1950 0:00,ON,1950,4,27,3.3,,-0.6,,7.2,,1,,1,,0,,,,,,,,0,,14.7,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.4.28,4/28/1950 0:00,ON,1950,4,28,3.6,,1.1,,6.1,,0,,0,,0,,,,,,,,0,,14.4,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.4.29,4/29/1950 0:00,ON,1950,4,29,4.2,,-2.2,,10.6,,0,,0,,0,,,,,,,,0,,13.8,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.4.30,4/30/1950 0:00,ON,1950,4,30,3.6,,-1.1,,8.3,,0.5,,0.5,,0,,,,,,,,0,,14.4,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.1,5/1/1950 0:00,ON,1950,5,1,8.4,,3.9,,12.8,,0,,0,,0,,,,,,,,0,,9.6,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.2,5/2/1950 0:00,ON,1950,5,2,6.7,,0.6,,12.8,,0,,0,,0,,,,,,,,0,,11.3,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.3,5/3/1950 0:00,ON,1950,5,3,7.5,,-0.6,,15.6,,0,,0,,0,,,,,,,,0,,10.5,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.4,5/4/1950 0:00,ON,1950,5,4,10.8,,8.3,,13.3,,0,T,0,T,0,,,,,,,,0,,7.2,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.5,5/5/1950 0:00,ON,1950,5,5,15.9,,7.8,,23.9,,0,,0,,0,,,,,,,,0,,2.1,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.6,5/6/1950 0:00,ON,1950,5,6,15.3,,8.9,,21.7,,0,,0,,0,,,,,,,,0,,2.7,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.7,5/7/1950 0:00,ON,1950,5,7,6.7,,3.9,,9.4,,0,,0,,0,,,,,,,,0,,11.3,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.8,5/8/1950 0:00,ON,1950,5,8,5.8,,-2.8,,14.4,,0,,0,,0,,,,,,,,0,,12.2,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.9,5/9/1950 0:00,ON,1950,5,9,7.2,,0,,14.4,,4.6,,4.6,,0,,,,,,,,0,,10.8,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.10,5/10/1950 0:00,ON,1950,5,10,13.9,,8.9,,18.9,,0,,0,,0,,,,,,,,0,,4.1,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.11,5/11/1950 0:00,ON,1950,5,11,9.2,,1.7,,16.7,,0,,0,,0,,,,,,,,0,,8.8,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.12,5/12/1950 0:00,ON,1950,5,12,13.6,,4.4,,22.8,,0,,0,,0,,,,,,,,0,,4.4,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.13,5/13/1950 0:00,ON,1950,5,13,13.9,,9.4,,18.3,,0,T,0,T,0,,,,,,,,0,,4.1,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.14,5/14/1950 0:00,ON,1950,5,14,8.4,,-1.1,,17.8,,0.3,,0.3,,0,,,,,,,,0,,9.6,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.15,5/15/1950 0:00,ON,1950,5,15,13.4,,6.7,,20,,0,T,0,T,0,,,,,,,,0,,4.6,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.16,5/16/1950 0:00,ON,1950,5,16,12.8,,5.6,,20,,0,,0,,0,,,,,,,,0,,5.2,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.17,5/17/1950 0:00,ON,1950,5,17,13.4,,7.8,,18.9,,0,T,0,T,0,,,,,,,,0,,4.6,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.18,5/18/1950 0:00,ON,1950,5,18,12.2,,8.3,,16.1,,10.4,,10.4,,0,,,,,,,,0,,5.8,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.19,5/19/1950 0:00,ON,1950,5,19,10.9,,8.9,,12.8,,0,T,0,T,0,,,,,,,,0,,7.1,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.20,5/20/1950 0:00,ON,1950,5,20,11.4,,2.8,,20,,0,,0,,0,,,,,,,,0,,6.6,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.21,5/21/1950 0:00,ON,1950,5,21,15.3,,5.6,,25,,0,,0,,0,,,,,,,,0,,2.7,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.22,5/22/1950 0:00,ON,1950,5,22,15,,5,,25,,0,,0,,0,,,,,,,,0,,3,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.23,5/23/1950 0:00,ON,1950,5,23,15.6,,11.7,,19.4,,1,,1,,0,,,,,,,,0,,2.4,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.24,5/24/1950 0:00,ON,1950,5,24,14.5,,6.7,,22.2,,0,,0,,0,,,,,,,,0,,3.5,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.25,5/25/1950 0:00,ON,1950,5,25,16.4,,8.9,,23.9,,0,,0,,0,,,,,,,,0,,1.6,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.26,5/26/1950 0:00,ON,1950,5,26,17.8,,11.7,,23.9,,0,,0,,0,,,,,,,,0,,0.2,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.27,5/27/1950 0:00,ON,1950,5,27,15.3,,12.2,,18.3,,0,,0,,0,,,,,,,,0,,2.7,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.28,5/28/1950 0:00,ON,1950,5,28,11.4,,7.2,,15.6,,0,,0,,0,,,,,,,,0,,6.6,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.29,5/29/1950 0:00,ON,1950,5,29,14.4,,9.4,,19.4,,0,,0,,0,,,,,,,,0,,3.6,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.30,5/30/1950 0:00,ON,1950,5,30,13.4,,5,,21.7,,0,,0,,0,,,,,,,,0,,4.6,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.5.31,5/31/1950 0:00,ON,1950,5,31,13.9,,8.3,,19.4,,3.8,,3.8,,0,,,,,,,,0,,4.1,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.1,6/1/1950 0:00,ON,1950,6,1,16.7,,8.9,,24.4,,0,T,0,T,0,,,,,,,,0,,1.3,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.2,6/2/1950 0:00,ON,1950,6,2,16.1,,7.8,,24.4,,3.6,,3.6,,0,,,,,,,,0,,1.9,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.3,6/3/1950 0:00,ON,1950,6,3,14.2,,10.6,,17.8,,1,,1,,0,,,,,,,,0,,3.8,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.4,6/4/1950 0:00,ON,1950,6,4,12.2,,4.4,,20,,0,,0,,0,,,,,,,,0,,5.8,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.5,6/5/1950 0:00,ON,1950,6,5,15,,4.4,,25.6,,0,,0,,0,,,,,,,,0,,3,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.6,6/6/1950 0:00,ON,1950,6,6,21.1,,13.9,,28.3,,0,T,0,T,0,,,,,,,,3.1,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.7,6/7/1950 0:00,ON,1950,6,7,22.5,,13.9,,31.1,,0,,0,,0,,,,,,,,4.5,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.8,6/8/1950 0:00,ON,1950,6,8,23.6,,15,,32.2,,0,,0,,0,,,,,,,,5.6,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.9,6/9/1950 0:00,ON,1950,6,9,22.5,,13.9,,31.1,,0.5,,0.5,,0,,,,,,,,4.5,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.10,6/10/1950 0:00,ON,1950,6,10,22.5,,17.2,,27.8,,2.3,,2.3,,0,,,,,,,,4.5,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.11,6/11/1950 0:00,ON,1950,6,11,14.5,,7.8,,21.1,,0,,0,,0,,,,,,,,0,,3.5,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.12,6/12/1950 0:00,ON,1950,6,12,14.8,,5.6,,23.9,,0.8,,0.8,,0,,,,,,,,0,,3.2,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.13,6/13/1950 0:00,ON,1950,6,13,17.5,,12.2,,22.8,,6.9,,6.9,,0,,,,,,,,0,,0.5,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.14,6/14/1950 0:00,ON,1950,6,14,18.3,,12.2,,24.4,,0,T,0,T,0,,,,,,,,0.3,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.15,6/15/1950 0:00,ON,1950,6,15,18.4,,11.1,,25.6,,0,,0,,0,,,,,,,,0.4,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.16,6/16/1950 0:00,ON,1950,6,16,18.9,,12.8,,25,,10.7,,10.7,,0,,,,,,,,0.9,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.17,6/17/1950 0:00,ON,1950,6,17,10.3,,6.1,,14.4,,0,,0,,0,,,,,,,,0,,7.7,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.18,6/18/1950 0:00,ON,1950,6,18,10,,2.8,,17.2,,0.3,,0.3,,0,,,,,,,,0,,8,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.19,6/19/1950 0:00,ON,1950,6,19,14.5,,8.3,,20.6,,0,,0,,0,,,,,,,,0,,3.5,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.20,6/20/1950 0:00,ON,1950,6,20,19.2,,11.7,,26.7,,0,,0,,0,,,,,,,,1.2,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.21,6/21/1950 0:00,ON,1950,6,21,17.2,,13.3,,21.1,,0,,0,,0,,,,,,,,0,,0.8,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.22,6/22/1950 0:00,ON,1950,6,22,12.2,,7.2,,17.2,,27.2,,27.2,,0,,,,,,,,0,,5.8,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.23,6/23/1950 0:00,ON,1950,6,23,20.3,,10,,30.6,,8.4,,8.4,,0,,,,,,,,2.3,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.24,6/24/1950 0:00,ON,1950,6,24,24.2,,18.9,,29.4,,0,,0,,0,,,,,,,,6.2,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.25,6/25/1950 0:00,ON,1950,6,25,23.4,,17.8,,28.9,,0,,0,,0,,,,,,,,5.4,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.26,6/26/1950 0:00,ON,1950,6,26,22.3,,13.9,,30.6,,0,T,0,T,0,,,,,,,,4.3,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.27,6/27/1950 0:00,ON,1950,6,27,16.4,,13.3,,19.4,,0,,0,,0,,,,,,,,0,,1.6,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.28,6/28/1950 0:00,ON,1950,6,28,17.5,,8.9,,26.1,,0,T,0,T,0,,,,,,,,0,,0.5,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.29,6/29/1950 0:00,ON,1950,6,29,18.1,,14.4,,21.7,,1.5,,1.5,,0,,,,,,,,0.1,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.6.30,6/30/1950 0:00,ON,1950,6,30,17.2,,10,,24.4,,1,,1,,0,,,,,,,,0,,0.8,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.1,7/1/1950 0:00,ON,1950,7,1,14.5,,7.8,,21.1,,0,,0,,0,,,,,,,,0,,3.5,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.2,7/2/1950 0:00,ON,1950,7,2,16.1,,9.4,,22.8,,5.6,,5.6,,0,,,,,,,,0,,1.9,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.3,7/3/1950 0:00,ON,1950,7,3,18.1,,12.8,,23.3,,0.3,,0.3,,0,,,,,,,,0.1,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.4,7/4/1950 0:00,ON,1950,7,4,21.1,,15,,27.2,,0,,0,,0,,,,,,,,3.1,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.5,7/5/1950 0:00,ON,1950,7,5,18.9,,15,,22.8,,1.5,,1.5,,0,,,,,,,,0.9,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.6,7/6/1950 0:00,ON,1950,7,6,16.1,,10,,22.2,,0,,0,,0,,,,,,,,0,,1.9,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.7,7/7/1950 0:00,ON,1950,7,7,20,,11.1,,28.9,,0,,0,,0,,,,,,,,2,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.8,7/8/1950 0:00,ON,1950,7,8,20.6,,11.1,,30,,0,,0,,0,,,,,,,,2.6,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.9,7/9/1950 0:00,ON,1950,7,9,22,,13.9,,30,,0,,0,,0,,,,,,,,4,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.10,7/10/1950 0:00,ON,1950,7,10,21.4,,15.6,,27.2,,2.3,,2.3,,0,,,,,,,,3.4,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.11,7/11/1950 0:00,ON,1950,7,11,20,,17.2,,22.8,,0,T,0,T,0,,,,,,,,2,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.12,7/12/1950 0:00,ON,1950,7,12,22.8,,15.6,,30,,0,,0,,0,,,,,,,,4.8,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.13,7/13/1950 0:00,ON,1950,7,13,22,,16.1,,27.8,,11.4,,11.4,,0,,,,,,,,4,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.14,7/14/1950 0:00,ON,1950,7,14,14.8,,7.8,,21.7,,0,,0,,0,,,,,,,,0,,3.2,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.15,7/15/1950 0:00,ON,1950,7,15,16.7,,7.8,,25.6,,0,,0,,0,,,,,,,,0,,1.3,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.16,7/16/1950 0:00,ON,1950,7,16,22.3,,12.8,,31.7,,2.3,,2.3,,0,,,,,,,,4.3,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.17,7/17/1950 0:00,ON,1950,7,17,23.1,,19.4,,26.7,,3,,3,,0,,,,,,,,5.1,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.18,7/18/1950 0:00,ON,1950,7,18,21.4,,17.8,,25,,0,,0,,0,,,,,,,,3.4,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.19,7/19/1950 0:00,ON,1950,7,19,19.2,,13.3,,25,,4.8,,4.8,,0,,,,,,,,1.2,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.20,7/20/1950 0:00,ON,1950,7,20,17.8,,12.8,,22.8,,1.3,,1.3,,0,,,,,,,,0,,0.2,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.21,7/21/1950 0:00,ON,1950,7,21,17.5,,10,,25,,0,T,0,T,0,,,,,,,,0,,0.5,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.22,7/22/1950 0:00,ON,1950,7,22,20,,11.1,,28.9,,0,T,0,T,0,,,,,,,,2,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.23,7/23/1950 0:00,ON,1950,7,23,20.8,,13.3,,28.3,,2,,2,,0,,,,,,,,2.8,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.24,7/24/1950 0:00,ON,1950,7,24,19.8,,16.7,,22.8,,29.2,,29.2,,0,,,,,,,,1.8,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.25,7/25/1950 0:00,ON,1950,7,25,18.6,,12.8,,24.4,,0,,0,,0,,,,,,,,0.6,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.26,7/26/1950 0:00,ON,1950,7,26,19.2,,12.2,,26.1,,0.3,,0.3,,0,,,,,,,,1.2,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.27,7/27/1950 0:00,ON,1950,7,27,22.3,,15.6,,28.9,,0,,0,,0,,,,,,,,4.3,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.28,7/28/1950 0:00,ON,1950,7,28,23.9,,17.8,,30,,0,,0,,0,,,,,,,,5.9,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.29,7/29/1950 0:00,ON,1950,7,29,23.4,,16.1,,30.6,,10.7,,10.7,,0,,,,,,,,5.4,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.30,7/30/1950 0:00,ON,1950,7,30,22.5,,17.8,,27.2,,20.8,,20.8,,0,,,,,,,,4.5,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.7.31,7/31/1950 0:00,ON,1950,7,31,18.9,,16.7,,21.1,,20.8,,20.8,,0,,,,,,,,0.9,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.1,8/1/1950 0:00,ON,1950,8,1,19.2,,16.7,,21.7,,4.3,,4.3,,0,,,,,,,,1.2,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.2,8/2/1950 0:00,ON,1950,8,2,20.6,,14.4,,26.7,,6.9,,6.9,,0,,,,,,,,2.6,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.3,8/3/1950 0:00,ON,1950,8,3,17,,13.9,,20,,1,,1,,0,,,,,,,,0,,1,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.4,8/4/1950 0:00,ON,1950,8,4,16.4,,12.8,,20,,0,,0,,0,,,,,,,,0,,1.6,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.5,8/5/1950 0:00,ON,1950,8,5,19.2,,12.8,,25.6,,0,,0,,0,,,,,,,,1.2,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.6,8/6/1950 0:00,ON,1950,8,6,20.6,,13.3,,27.8,,0,,0,,0,,,,,,,,2.6,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.7,8/7/1950 0:00,ON,1950,8,7,18.4,,11.1,,25.6,,0,,0,,0,,,,,,,,0.4,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.8,8/8/1950 0:00,ON,1950,8,8,20,,12.2,,27.8,,0,,0,,0,,,,,,,,2,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.9,8/9/1950 0:00,ON,1950,8,9,22.3,,16.7,,27.8,,5.8,,5.8,,0,,,,,,,,4.3,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.10,8/10/1950 0:00,ON,1950,8,10,22.5,,16.7,,28.3,,0,,0,,0,,,,,,,,4.5,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.11,8/11/1950 0:00,ON,1950,8,11,15.8,,12.2,,19.4,,0,,0,,0,,,,,,,,0,,2.2,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.12,8/12/1950 0:00,ON,1950,8,12,16.1,,8.9,,23.3,,0,,0,,0,,,,,,,,0,,1.9,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.13,8/13/1950 0:00,ON,1950,8,13,17.5,,9.4,,25.6,,0,,0,,0,,,,,,,,0,,0.5,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.14,8/14/1950 0:00,ON,1950,8,14,17.8,,9.4,,26.1,,0,,0,,0,,,,,,,,0,,0.2,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.15,8/15/1950 0:00,ON,1950,8,15,18.3,,9.4,,27.2,,0,T,0,T,0,,,,,,,,0.3,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.16,8/16/1950 0:00,ON,1950,8,16,23.1,,15.6,,30.6,,0,T,0,T,0,,,,,,,,5.1,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.17,8/17/1950 0:00,ON,1950,8,17,21.4,,12.2,,30.6,,0.5,,0.5,,0,,,,,,,,3.4,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.18,8/18/1950 0:00,ON,1950,8,18,17.2,,15,,19.4,,9.4,,9.4,,0,,,,,,,,0,,0.8,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.19,8/19/1950 0:00,ON,1950,8,19,19.5,,13.9,,25,,0,T,0,T,0,,,,,,,,1.5,,0,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.20,8/20/1950 0:00,ON,1950,8,20,16.1,,12.8,,19.4,,0,,0,,0,,,,,,,,0,,1.9,,,,,
-79.63055556,43.67722222,TORONTO LESTER B. PEARSON INT'L A,6158733,6158733.1950.8.21,8/21/1950 0:00,ON,1950,8,21,14.2,,5.6,,22.8,,0,,0,,0,,,,,,,,0,,3.8,,,,,
