"year","month","week","station_name","temp"
"2021","12","50","HAMILTON RBG CS",4.76085166570377
"2021","12","50","KING CITY NORTH",4.30763784327558
"2021","12","50","KITCHENER/WATERLOO",4.65373457655054
"2021","12","50","LONDON A",4.41019403751485
"2021","12","50","LONDON CS",4.37382918465353
"2021","12","50","MONO CENTRE",4.42065040302248
"2021","12","50","MOUNT FOREST (AUT)",4.11562666882006
"2021","12","50","TORONTO CITY",3.5091240701033
"2021","12","50","TORONTO CITY CENTRE",2.62316347150385
"2021","12","50","TORONTO INTL A",4.33715977062897
"2021","12","50","VINELAND STATION RCS",4.54085715834961
"2021","12","51","BRANTFORD AIRPORT",3.20765742457131
"2021","12","51","BURLINGTON PIERS (AUT)",2.85650692416681
"2021","12","51","DELHI CS",3.00156788227831
"2021","12","51","ELORA RCS",3.39070838265174
"2021","12","51","GUELPH TURFGRASS",3.43881377673268
"2021","12","51","HAMILTON A",3.28631967278456
"2021","12","51","HAMILTON RBG CS",3.3740059947796
"2021","12","51","KING CITY NORTH",3.38462195987006
"2021","12","51","KITCHENER/WATERLOO",3.26504479852204
"2021","12","51","LONDON A",2.45032774819353
"2021","12","51","LONDON CS",2.46626483136347
"2021","12","51","MONO CENTRE",3.19225408927863
"2021","12","51","MOUNT FOREST (AUT)",2.87823013767251
"2021","12","51","TORONTO CITY",2.90521762027523
"2021","12","51","TORONTO CITY CENTRE",2.8558480188979
"2021","12","51","TORONTO INTL A",3.01439369712674
"2021","12","51","VINELAND STATION RCS",1.78210275907492
"2021","12","52","BRANTFORD AIRPORT",1.74022495014378
"2021","12","52","BURLINGTON PIERS (AUT)",1.72954500363228
"2021","12","52","DELHI CS",2.47629415059555
"2021","12","52","ELORA RCS",2.07894210721319
"2021","12","52","GUELPH TURFGRASS",2.15140942589306
"2021","12","52","HAMILTON A",1.86591559393957
"2021","12","52","HAMILTON RBG CS",1.92737656910157
"2021","12","52","KING CITY NORTH",2.5599562005048
"2021","12","52","KITCHENER/WATERLOO",1.93262024965326
"2021","12","52","LONDON A",2.00391075697257
"2021","12","52","LONDON CS",2.09393294433312
"2021","12","52","MONO CENTRE",2.76264235060249
"2021","12","52","MOUNT FOREST (AUT)",2.31497862487907
"2021","12","52","TORONTO CITY",2.37123450238435
"2021","12","52","TORONTO CITY CENTRE",2.17785697896246
"2021","12","52","TORONTO INTL A",2.39089256669326
"2021","12","53","BRANTFORD AIRPORT",1.82510670722389
"2021","12","53","BURLINGTON PIERS (AUT)",1.77824514538954
"2021","12","53","DELHI CS",2.28517195623551
"2021","12","53","ELORA RCS",1.46524346297709
"2021","12","53","GUELPH TURFGRASS",1.77932978751934
"2021","12","53","HAMILTON A",1.94003865940862
"2021","12","53","HAMILTON RBG CS",2.07939773192534
"2021","12","53","KING CITY NORTH",1.52170289811938
"2021","12","53","KITCHENER/WATERLOO",1.62210723568387
"2021","12","53","LONDON A",1.69730711695773
"2021","12","53","LONDON CS",1.81187208013773
"2021","12","53","MONO CENTRE",1.70061796099987
"2021","12","53","MOUNT FOREST (AUT)",1.06291232408682
"2021","12","53","TORONTO CITY",1.39904211537027
"2021","12","53","TORONTO CITY CENTRE",0.943282889008198
"2021","12","53","TORONTO INTL A",1.51580442124908
"2021","2","5","BRANTFORD AIRPORT",3.04555975323524
"2021","2","5","BURLINGTON PIERS (AUT)",3.21200445014002
"2021","2","5","DELHI CS",2.50305077013926
"2021","2","5","ELORA RCS",3.04635459455879
"2021","2","5","GUELPH TURFGRASS",3.88785882870377
"2021","2","5","HAMILTON A",3.24893352947507
"2021","2","5","HAMILTON RBG CS",3.52700841751093
"2021","2","5","KING CITY NORTH",4.73193517773815
"2021","2","5","KITCHENER/WATERLOO",3.220942810377
"2021","2","5","LONDON A",2.30049193823728
"2021","2","5","LONDON CS",2.28995422462485
"2021","2","5","MONO CENTRE",4.582320023552
"2021","2","5","MOUNT FOREST (AUT)",4.21946915572805
"2021","2","5","TORONTO CITY",3.27195351809304
"2021","2","5","TORONTO CITY CENTRE",3.13148625102377
"2021","2","5","TORONTO INTL A",3.76351235142098
"2021","2","5","VINELAND STATION RCS",2.18490836453237
"2021","2","6","BRANTFORD AIRPORT",4.20414052426434
"2021","2","6","BURLINGTON PIERS (AUT)",2.9838850518831
"2021","2","6","DELHI CS",4.28122401045063
"2021","2","6","ELORA RCS",3.39035258661014
"2021","2","6","GUELPH TURFGRASS",3.40689600735104
"2021","2","6","HAMILTON A",3.86988475074284
"2021","2","6","HAMILTON RBG CS",3.52708934979497
"2021","2","6","KING CITY NORTH",3.13153741629855
"2021","2","6","KITCHENER/WATERLOO",3.36764406052537
"2021","2","6","LONDON A",3.28950340028299
"2021","2","6","LONDON CS",3.17972165634116
"2021","2","6","MONO CENTRE",3.04654078158236
"2021","2","6","MOUNT FOREST (AUT)",2.97274755805335
"2021","2","6","TORONTO CITY",2.87000051912099
"2021","2","6","TORONTO CITY CENTRE",2.85907204591286
"2021","2","6","TORONTO INTL A",3.1300041200092
"2021","2","6","VINELAND STATION RCS",3.22122313949217
"2021","2","7","BRANTFORD AIRPORT",3.40302155067604
"2021","2","7","BURLINGTON PIERS (AUT)",2.65860129038085
"2021","2","7","DELHI CS",3.40541258904488
"2021","2","7","ELORA RCS",3.06611300729142
"2021","2","7","GUELPH TURFGRASS",3.46276164447457
"2021","2","7","HAMILTON A",3.01358108300185
"2021","2","7","HAMILTON RBG CS",3.18704332454895
"2021","2","7","KING CITY NORTH",3.39437696513891
"2021","2","7","KITCHENER/WATERLOO",3.14131200352771
"2021","2","7","LONDON A",2.80335530560962
"2021","2","7","LONDON CS",2.78417811496981
"2021","2","7","MONO CENTRE",3.30652157132315
"2021","2","7","MOUNT FOREST (AUT)",3.21661722778403
"2021","2","7","TORONTO CITY",2.88832338248173
"2021","2","7","TORONTO CITY CENTRE",2.67731416173297
"2021","2","7","TORONTO INTL A",3.00600838299418
"2021","2","7","VINELAND STATION RCS",2.21037164298542
"2021","2","8","BRANTFORD AIRPORT",5.09807571870475
"2021","2","8","BURLINGTON PIERS (AUT)",3.93293924700292
"2021","2","8","DELHI CS",5.26368675691086
"2021","2","8","ELORA RCS",5.03003720038329
"2021","2","8","GUELPH TURFGRASS",5.18417950471955
"2021","2","8","HAMILTON A",4.57979497656542
"2021","2","8","HAMILTON RBG CS",4.34285147397503
"2021","2","8","KING CITY NORTH",3.81331447240705
"2021","2","8","KITCHENER/WATERLOO",5.60262191538703
"2021","2","8","LONDON A",5.19615979666228
"2021","2","8","LONDON CS",5.17100883838109
"2021","2","8","MONO CENTRE",3.9314397660603
"2021","2","8","MOUNT FOREST (AUT)",3.8596118429911
"2021","2","8","TORONTO CITY",3.6558973747201
"2021","2","8","TORONTO CITY CENTRE",3.28113385777589
"2021","2","8","TORONTO INTL A",3.98893424989147
"2021","2","8","VINELAND STATION RCS",4.09213604570955
"2021","2","9","BRANTFORD AIRPORT",3.67587831370297
"2021","2","9","BURLINGTON PIERS (AUT)",2.03964185309306
"2021","2","9","DELHI CS",4.37237021342602
"2021","2","9","ELORA RCS",3.67913692505485
"2021","2","9","GUELPH TURFGRASS",3.78849026007778
"2021","2","9","HAMILTON A",3.24820613789227
"2021","2","9","HAMILTON RBG CS",3.03017686463776
"2021","2","9","KING CITY NORTH",2.68542951688195
"2021","2","9","KITCHENER/WATERLOO",3.61304122608758
"2021","2","9","LONDON A",3.7153150766706
"2021","2","9","LONDON CS",3.80995627575451
"2021","2","9","MONO CENTRE",3.16823534163242
"2021","2","9","MOUNT FOREST (AUT)",3.39659885809568
"2021","2","9","TORONTO CITY",2.27530759412597
"2021","2","9","TORONTO CITY CENTRE",2.09637094207122
"2021","2","9","TORONTO INTL A",2.73993106158207
"2021","2","9","VINELAND STATION RCS",2.66209371693531
"2021","3","10","BRANTFORD AIRPORT",8.27952474550356
"2021","3","10","BURLINGTON PIERS (AUT)",7.39793270625009
"2021","3","10","DELHI CS",8.25874992870861
"2021","3","10","ELORA RCS",8.12515234223613
"2021","3","10","GUELPH TURFGRASS",8.89533827668986
"2021","3","10","HAMILTON A",8.27308875493757
"2021","3","10","HAMILTON RBG CS",8.58082372003328
"2021","3","10","KING CITY NORTH",8.4917217399945
"2021","3","10","KITCHENER/WATERLOO",8.57167602532264
"2021","3","10","LONDON A",8.00242255521476
"2021","3","10","LONDON CS",7.80439756347478
"2021","3","10","MONO CENTRE",8.36940534036645
"2021","3","10","MOUNT FOREST (AUT)",8.30302058108306
"2021","3","10","TORONTO CITY",7.38201860911813
"2021","3","10","TORONTO CITY CENTRE",5.83006817249356
"2021","3","10","TORONTO INTL A",8.12025808633268
"2021","3","10","VINELAND STATION RCS",8.01866753798209
"2021","3","11","BRANTFORD AIRPORT",4.22762887789021
"2021","3","11","BURLINGTON PIERS (AUT)",3.45569286242216
"2021","3","11","DELHI CS",4.2790765118336
"2021","3","11","ELORA RCS",4.05995539508676
"2021","3","11","GUELPH TURFGRASS",4.32719428983875
"2021","3","11","HAMILTON A",4.36343044349784
"2021","3","11","HAMILTON RBG CS",4.00371793102011
"2021","3","11","KING CITY NORTH",4.39896068129316
"2021","3","11","KITCHENER/WATERLOO",4.32599316544419
"2021","3","11","LONDON A",4.31514890256708
"2021","3","11","LONDON CS",4.34183040929837
"2021","3","11","MONO CENTRE",4.34967489911288
"2021","3","11","MOUNT FOREST (AUT)",3.89316037122495
"2021","3","11","TORONTO CITY",4.16426540445144
"2021","3","11","TORONTO CITY CENTRE",3.84638799379397
"2021","3","11","TORONTO INTL A",4.24561259808855
"2021","3","11","VINELAND STATION RCS",3.62017793296469
"2021","3","12","BRANTFORD AIRPORT",7.57705439330852
"2021","3","12","BURLINGTON PIERS (AUT)",4.44487763577745
"2021","3","12","DELHI CS",7.76919406309799
"2021","3","12","ELORA RCS",7.01334055578042
"2021","3","12","GUELPH TURFGRASS",7.82836840393279
"2021","3","12","HAMILTON A",7.09565223088715
"2021","3","12","HAMILTON RBG CS",6.16470772452117
"2021","3","12","KING CITY NORTH",5.91748206207228
"2021","3","12","KITCHENER/WATERLOO",7.89582297992855
"2021","3","12","LONDON A",7.14145295935548
"2021","3","12","LONDON CS",7.04859216317335
"2021","3","12","MONO CENTRE",6.23054414014479
"2021","3","12","MOUNT FOREST (AUT)",6.55403892956676
"2021","3","12","TORONTO CITY",5.296479319799
"2021","3","12","TORONTO CITY CENTRE",4.3853210166602
"2021","3","12","TORONTO INTL A",6.16163660171824
"2021","3","12","VINELAND STATION RCS",6.32958007324509
"2021","3","13","BRANTFORD AIRPORT",4.79611823218789
"2021","3","13","BURLINGTON PIERS (AUT)",4.52117648520955
"2021","3","13","DELHI CS",4.78338952680945
"2021","3","13","ELORA RCS",4.48075522055628
"2021","3","13","GUELPH TURFGRASS",4.68312698116102
"2021","3","13","HAMILTON A",4.60481905059618
"2021","3","13","HAMILTON RBG CS",4.83348765929975
"2021","3","13","KING CITY NORTH",4.85789310179839
"2021","3","13","KITCHENER/WATERLOO",4.60981183893282
"2021","3","13","LONDON A",4.5829719607485
"2021","3","13","LONDON CS",4.49381811200411
"2021","3","13","MONO CENTRE",4.70880719401052
"2021","3","13","MOUNT FOREST (AUT)",4.49151054301801
"2021","3","13","TORONTO CITY",3.96671661640212
"2021","3","13","TORONTO CITY CENTRE",3.06664608029981
"2021","3","13","TORONTO INTL A",4.77404579041856
"2021","3","13","VINELAND STATION RCS",4.73171443596256
"2021","3","9","BRANTFORD AIRPORT",4.13088495679991
"2021","3","9","BURLINGTON PIERS (AUT)",4.51322897110417
"2021","3","9","DELHI CS",4.02319372132368
"2021","3","9","ELORA RCS",4.83895910494171
"2021","3","9","GUELPH TURFGRASS",4.77592911416289
"2021","3","9","HAMILTON A",4.53848842600512
"2021","3","9","HAMILTON RBG CS",4.65273723906578
"2021","3","9","KING CITY NORTH",5.71489503134557
"2021","3","9","KITCHENER/WATERLOO",4.67129990079398
"2021","3","9","LONDON A",3.74911860987048
"2021","3","9","LONDON CS",3.78519739224332
"2021","3","9","MONO CENTRE",5.00255713119572
"2021","3","9","MOUNT FOREST (AUT)",4.64645755017387
"2021","3","9","TORONTO CITY",5.20865834073673
"2021","3","9","TORONTO CITY CENTRE",5.11390765805247
"2021","3","9","TORONTO INTL A",5.19744201591244
"2021","3","9","VINELAND STATION RCS",4.38134990313308
"2021","4","13","BRANTFORD AIRPORT",1.36349269115774
"2021","4","13","BURLINGTON PIERS (AUT)",1.10568360387774
"2021","4","13","DELHI CS",1.4500124936993
"2021","4","13","ELORA RCS",1.00603252893501
"2021","4","13","GUELPH TURFGRASS",1.05883960274813
"2021","4","13","HAMILTON A",1.65590182968835
"2021","4","13","HAMILTON RBG CS",1.38249931205266
"2021","4","13","KING CITY NORTH",0.854559383033406
"2021","4","13","KITCHENER/WATERLOO",1.36888296786473
"2021","4","13","LONDON A",1.16950999276979
"2021","4","13","LONDON CS",1.12828425599174
"2021","4","13","MONO CENTRE",0.71743302469815
"2021","4","13","MOUNT FOREST (AUT)",0.819851082271317
"2021","4","13","TORONTO CITY",1.21135180208138
"2021","4","13","TORONTO CITY CENTRE",1.16792892378539
"2021","4","13","TORONTO INTL A",1.2254472712005
"2021","4","13","VINELAND STATION RCS",1.20859692277414
"2021","4","14","BRANTFORD AIRPORT",6.74167164082388
"2021","4","14","BURLINGTON PIERS (AUT)",3.09064506173603
"2021","4","14","DELHI CS",7.62847753138335
"2021","4","14","ELORA RCS",7.18584799886476
"2021","4","14","GUELPH TURFGRASS",7.39399718669952
"2021","4","14","HAMILTON A",5.56864772345327
"2021","4","14","HAMILTON RBG CS",4.87851183175654
"2021","4","14","KING CITY NORTH",6.93446590852933
"2021","4","14","KITCHENER/WATERLOO",7.42731608572301
"2021","4","14","LONDON A",7.53632319558023
"2021","4","14","LONDON CS",7.45440622900138
"2021","4","14","MONO CENTRE",6.96047660740442
"2021","4","14","MOUNT FOREST (AUT)",7.75522559461566
"2021","4","14","TORONTO CITY",5.36935906344601
"2021","4","14","TORONTO CITY CENTRE",4.35269097216733
"2021","4","14","TORONTO INTL A",6.39629782137988
"2021","4","14","VINELAND STATION RCS",3.39494416024105
"2021","4","15","BRANTFORD AIRPORT",4.95111935165487
"2021","4","15","BURLINGTON PIERS (AUT)",1.88600708912608
"2021","4","15","DELHI CS",5.26787149911292
"2021","4","15","ELORA RCS",4.79136480744188
"2021","4","15","GUELPH TURFGRASS",4.65970416289031
"2021","4","15","HAMILTON A",4.35775363601591
"2021","4","15","HAMILTON RBG CS",2.79015892237165
"2021","4","15","KING CITY NORTH",4.4927609850615
"2021","4","15","KITCHENER/WATERLOO",4.96247897776811
"2021","4","15","LONDON A",5.16519562012186
"2021","4","15","LONDON CS",4.98586421384892
"2021","4","15","MONO CENTRE",4.63444532559241
"2021","4","15","MOUNT FOREST (AUT)",5.30574186875623
"2021","4","15","TORONTO CITY",3.6875358905137
"2021","4","15","TORONTO CITY CENTRE",2.74802129606505
"2021","4","15","TORONTO INTL A",4.04185808341499
"2021","4","15","VINELAND STATION RCS",3.41532800108632
"2021","4","16","BRANTFORD AIRPORT",4.59691937453298
"2021","4","16","BURLINGTON PIERS (AUT)",4.13556589367244
"2021","4","16","DELHI CS",4.56891656460041
"2021","4","16","ELORA RCS",4.4073156385406
"2021","4","16","GUELPH TURFGRASS",4.47502044987546
"2021","4","16","HAMILTON A",4.51993110912675
"2021","4","16","HAMILTON RBG CS",4.52925190575409
"2021","4","16","KING CITY NORTH",4.36340234351655
"2021","4","16","KITCHENER/WATERLOO",4.64870065028462
"2021","4","16","LONDON A",4.54948773033814
"2021","4","16","LONDON CS",4.49609833073086
"2021","4","16","MOBILE UPPER AIR STATION-ONTARIO",3.46342797432447
"2021","4","16","MONO CENTRE",4.62042639866747
"2021","4","16","MOUNT FOREST (AUT)",4.24943307075997
"2021","4","16","TORONTO CITY",3.92321946668126
"2021","4","16","TORONTO CITY CENTRE",3.36633557632514
"2021","4","16","TORONTO INTL A",4.37497729025838
"2021","4","16","VINELAND STATION RCS",4.23385004109925
"2021","4","17","BRANTFORD AIRPORT",5.73336521507903
"2021","4","17","BURLINGTON PIERS (AUT)",3.64607178535054
"2021","4","17","DELHI CS",5.86104198580726
"2021","4","17","ELORA RCS",5.42525614721579
"2021","4","17","GUELPH TURFGRASS",5.47826081913861
"2021","4","17","HAMILTON A",4.97601819302481
"2021","4","17","HAMILTON RBG CS",4.21065286986866
"2021","4","17","KING CITY NORTH",4.74763083803701
"2021","4","17","KITCHENER/WATERLOO",5.49466726333443
"2021","4","17","LONDON A",6.16879016144075
"2021","4","17","LONDON CS",6.02930953132939
"2021","4","17","MONO CENTRE",4.97227553775752
"2021","4","17","MOUNT FOREST (AUT)",5.41299876910808
"2021","4","17","TORONTO CITY",3.98095748864213
"2021","4","17","TORONTO CITY CENTRE",3.47423235988149
"2021","4","17","TORONTO INTL A",4.46381261251355
"2021","4","17","VINELAND STATION RCS",3.61683398779072
"2021","4","18","BRANTFORD AIRPORT",1.37824058184675
"2021","4","18","BURLINGTON PIERS (AUT)",1.00129445205202
"2021","4","18","DELHI CS",1.52998413366785
"2021","4","18","ELORA RCS",1.27398012634375
"2021","4","18","GUELPH TURFGRASS",1.22455996237394
"2021","4","18","HAMILTON A",1.14179492562102
"2021","4","18","HAMILTON RBG CS",1.15757586535742
"2021","4","18","KING CITY NORTH",1.05939550715477
"2021","4","18","KITCHENER/WATERLOO",1.3143577259955
"2021","4","18","LONDON A",1.42064870873245
"2021","4","18","LONDON CS",1.37218090453942
"2021","4","18","MONO CENTRE",1.17099610761863
"2021","4","18","MOUNT FOREST (AUT)",1.22258338976429
"2021","4","18","TORONTO CITY",1.0035805463656
"2021","4","18","TORONTO CITY CENTRE",1.08960004628743
"2021","4","18","TORONTO INTL A",1.00107731824343
"2021","4","18","VINELAND STATION RCS",1.22987421296251
"2021","5","18","BRANTFORD AIRPORT",4.11889726569074
"2021","5","18","BURLINGTON PIERS (AUT)",2.71852689896357
"2021","5","18","DELHI CS",4.92118298359672
"2021","5","18","ELORA RCS",4.06391438829611
"2021","5","18","GUELPH TURFGRASS",3.838851809693
"2021","5","18","HAMILTON A",3.61453933707597
"2021","5","18","HAMILTON RBG CS",3.11056301737144
"2021","5","18","KING CITY NORTH",3.21019396294372
"2021","5","18","KITCHENER/WATERLOO",4.15215000335364
"2021","5","18","LONDON A",5.26159228685441
"2021","5","18","LONDON CS",5.3581082038065
"2021","5","18","MONO CENTRE",3.5189571524188
"2021","5","18","MOUNT FOREST (AUT)",4.25082651134177
"2021","5","18","TORONTO CITY",2.6204569040855
"2021","5","18","TORONTO CITY CENTRE",2.27882681890302
"2021","5","18","TORONTO INTL A",3.03956356708026
"2021","5","18","VINELAND STATION RCS",2.4865222364113
"2021","5","19","BRANTFORD AIRPORT",4.80577188377855
"2021","5","19","BURLINGTON PIERS (AUT)",3.07084298401097
"2021","5","19","DELHI CS",4.7332605030803
"2021","5","19","ELORA RCS",4.40303375303851
"2021","5","19","GUELPH TURFGRASS",4.68539568297241
"2021","5","19","HAMILTON A",4.64178139059046
"2021","5","19","HAMILTON RBG CS",4.73271139743082
"2021","5","19","KING CITY NORTH",4.17415666975035
"2021","5","19","KITCHENER/WATERLOO",4.64237000910065
"2021","5","19","LONDON A",4.22322239015602
"2021","5","19","LONDON CS",4.27930277946075
"2021","5","19","MONO CENTRE",4.09933524763267
"2021","5","19","MOUNT FOREST (AUT)",4.30954235762833
"2021","5","19","TORONTO CITY",3.81952007511679
"2021","5","19","TORONTO CITY CENTRE",3.46578946371334
"2021","5","19","TORONTO INTL A",4.231643124814
"2021","5","19","VINELAND STATION RCS",3.83683982208787
"2021","5","20","BRANTFORD AIRPORT",7.2150101554072
"2021","5","20","BURLINGTON PIERS (AUT)",3.63131263083593
"2021","5","20","DELHI CS",7.90048635406318
"2021","5","20","ELORA RCS",6.59234265489121
"2021","5","20","GUELPH TURFGRASS",7.37853043383222
"2021","5","20","HAMILTON A",6.45484236987706
"2021","5","20","HAMILTON RBG CS",5.8391150296982
"2021","5","20","KING CITY NORTH",4.38629656892158
"2021","5","20","KITCHENER/WATERLOO",7.25019089647699
"2021","5","20","LONDON A",6.74216999840742
"2021","5","20","LONDON CS",6.56544207069789
"2021","5","20","MONO CENTRE",5.00251002723324
"2021","5","20","MOUNT FOREST (AUT)",6.35731853866046
"2021","5","20","SOUTHERN ONTARIO EMERGENCY PORTABLE WEATHER STATION",2.20507723025699
"2021","5","20","TORONTO CITY",4.65374066545952
"2021","5","20","TORONTO CITY CENTRE",4.25176253729087
"2021","5","20","TORONTO INTL A",5.19511173257
"2021","5","20","VINELAND STATION RCS",4.67336137376488
"2021","5","21","BRANTFORD AIRPORT",5.7822424827618
"2021","5","21","BURLINGTON PIERS (AUT)",5.89618919716452
"2021","5","21","DELHI CS",5.53713633693455
"2021","5","21","ELORA RCS",5.97592734695765
"2021","5","21","GUELPH TURFGRASS",5.98717379069624
"2021","5","21","HAMILTON A",5.49224740051026
"2021","5","21","HAMILTON RBG CS",5.87009780066189
"2021","5","21","KING CITY NORTH",5.97078212335102
"2021","5","21","KITCHENER/WATERLOO",6.01052778500761
"2021","5","21","LONDON A",5.48345676581753
"2021","5","21","LONDON CS",5.36264312259696
"2021","5","21","MONO CENTRE",6.05415631350707
"2021","5","21","MOUNT FOREST (AUT)",6.05862328979651
"2021","5","21","SOUTHERN ONTARIO EMERGENCY PORTABLE WEATHER STATION",5.22340833399572
"2021","5","21","TORONTO CITY",4.74351714194883
"2021","5","21","TORONTO CITY CENTRE",4.09199489576595
"2021","5","21","TORONTO INTL A",5.70496109745433
"2021","5","21","VINELAND STATION RCS",5.47085272520822
"2021","5","22","BRANTFORD AIRPORT",5.90287136492717
"2021","5","22","BURLINGTON PIERS (AUT)",4.48194318270351
"2021","5","22","DELHI CS",5.71574886499742
"2021","5","22","ELORA RCS",5.76408790961975
"2021","5","22","GUELPH TURFGRASS",6.33356832435699
"2021","5","22","HAMILTON A",5.35139922676402
"2021","5","22","HAMILTON RBG CS",5.62961302072868
"2021","5","22","KING CITY NORTH",5.93319821081109
"2021","5","22","KITCHENER/WATERLOO",6.38205122596781
"2021","5","22","LONDON A",5.67641125508381
"2021","5","22","LONDON CS",5.55594187618796
"2021","5","22","MONO CENTRE",5.890225232491
"2021","5","22","MOUNT FOREST (AUT)",6.16150960868315
"2021","5","22","TORONTO CITY",4.77765070635452
"2021","5","22","TORONTO CITY CENTRE",3.68221662837015
"2021","5","22","TORONTO INTL A",5.62211173411532
"2021","5","22","VINELAND STATION RCS",4.30124777897535
"2021","6","22","BRANTFORD AIRPORT",4.27505776988303
"2021","6","22","BURLINGTON PIERS (AUT)",3.1243925857251
"2021","6","22","DELHI CS",4.3377478416833
"2021","6","22","ELORA RCS",4.22664160031666
"2021","6","22","GUELPH TURFGRASS",4.57479315317821
"2021","6","22","HAMILTON A",3.98528887115369
"2021","6","22","HAMILTON RBG CS",3.84518859772998
"2021","6","22","KING CITY NORTH",3.4406970124006
"2021","6","22","KITCHENER/WATERLOO",4.59801936505025
"2021","6","22","LONDON A",3.77682554394009
"2021","6","22","LONDON CS",3.64684543295895
"2021","6","22","MONO CENTRE",3.60403372302235
"2021","6","22","MOUNT FOREST (AUT)",4.12510539534346
"2021","6","22","TORONTO CITY",2.98098006958682
"2021","6","22","TORONTO CITY CENTRE",2.39917826307846
"2021","6","22","TORONTO INTL A",3.45642871361022
"2021","6","22","VINELAND STATION RCS",2.90539269794368
"2021","6","23","BRANTFORD AIRPORT",4.1868331621374
"2021","6","23","BURLINGTON PIERS (AUT)",3.87419776549994
"2021","6","23","DELHI CS",3.7516516180385
"2021","6","23","ELORA RCS",4.16609869239784
"2021","6","23","GUELPH TURFGRASS",4.05487026180052
"2021","6","23","HAMILTON A",4.32710631803047
"2021","6","23","HAMILTON RBG CS",4.12312287175253
"2021","6","23","KING CITY NORTH",3.68369347130475
"2021","6","23","KITCHENER/WATERLOO",4.1825264172808
"2021","6","23","LONDON A",3.64500608619281
"2021","6","23","LONDON CS",3.54466666245681
"2021","6","23","MONO CENTRE",3.38825899906834
"2021","6","23","MOUNT FOREST (AUT)",3.52041942628761
"2021","6","23","TORONTO CITY",3.56265120440103
"2021","6","23","TORONTO CITY CENTRE",3.28182820241353
"2021","6","23","TORONTO INTL A",3.84909511694317
"2021","6","23","VINELAND STATION RCS",4.00222350518529
"2021","6","24","BRANTFORD AIRPORT",5.09013282411121
"2021","6","24","BURLINGTON PIERS (AUT)",3.13591918973179
"2021","6","24","DELHI CS",5.27929117517046
"2021","6","24","ELORA RCS",4.95079088738429
"2021","6","24","GUELPH TURFGRASS",5.12298361788619
"2021","6","24","HAMILTON A",4.38344329670676
"2021","6","24","HAMILTON RBG CS",4.31927794449381
"2021","6","24","KING CITY NORTH",4.27042801842012
"2021","6","24","KITCHENER/WATERLOO",5.33842682533812
"2021","6","24","LONDON A",5.00485977113955
"2021","6","24","LONDON CS",4.85848226743406
"2021","6","24","MONO CENTRE",4.27859170159519
"2021","6","24","MOUNT FOREST (AUT)",5.03714740056187
"2021","6","24","TORONTO CITY",3.00017624945628
"2021","6","24","TORONTO CITY CENTRE",2.32633845012827
"2021","6","24","TORONTO INTL A",3.71241064540469
"2021","6","24","VINELAND STATION RCS",3.15883753338217
"2021","6","25","BRANTFORD AIRPORT",5.18879437938056
"2021","6","25","BURLINGTON PIERS (AUT)",3.98179385066345
"2021","6","25","DELHI CS",5.0044512636583
"2021","6","25","ELORA RCS",5.13813909300208
"2021","6","25","GUELPH TURFGRASS",5.34031145466709
"2021","6","25","HAMILTON A",4.99415737194145
"2021","6","25","HAMILTON RBG CS",4.89058735945867
"2021","6","25","KING CITY NORTH",4.91975247692997
"2021","6","25","KITCHENER/WATERLOO",5.525966603224
"2021","6","25","LONDON A",4.80179369584557
"2021","6","25","LONDON CS",4.64986635599347
"2021","6","25","MONO CENTRE",5.16485092301048
"2021","6","25","MOUNT FOREST (AUT)",5.34140364023047
"2021","6","25","TORONTO CITY",4.28092328561954
"2021","6","25","TORONTO CITY CENTRE",3.61617390558395
"2021","6","25","TORONTO INTL A",4.81323323174166
"2021","6","25","VINELAND STATION RCS",4.270311833976
"2021","6","26","BRANTFORD AIRPORT",3.10001127902302
"2021","6","26","BURLINGTON PIERS (AUT)",3.48817008139017
"2021","6","26","DELHI CS",3.01998515140146
"2021","6","26","ELORA RCS",2.66793967283784
"2021","6","26","GUELPH TURFGRASS",3.15653402272499
"2021","6","26","HAMILTON A",3.10534166447862
"2021","6","26","HAMILTON RBG CS",3.35646038193293
"2021","6","26","KING CITY NORTH",3.03608246218243
"2021","6","26","KITCHENER/WATERLOO",2.92561497795301
"2021","6","26","LONDON A",2.83848830037942
"2021","6","26","LONDON CS",2.23344883316307
"2021","6","26","MONO CENTRE",2.75130178625256
"2021","6","26","MOUNT FOREST (AUT)",2.4380705556214
"2021","6","26","TORONTO CITY",3.08955178388876
"2021","6","26","TORONTO CITY CENTRE",3.15982752755352
"2021","6","26","TORONTO INTL A",3.34183734573914
"2021","6","26","VINELAND STATION RCS",3.25139553744972
"2021","7","26","BRANTFORD AIRPORT",2.86487979361858
"2021","7","26","BURLINGTON PIERS (AUT)",1.33666251038423
"2021","7","26","DELHI CS",2.94510155824987
"2021","7","26","ELORA RCS",2.86869346112704
"2021","7","26","GUELPH TURFGRASS",2.99647135472878
"2021","7","26","HAMILTON A",2.81316457526684
"2021","7","26","HAMILTON RBG CS",2.35025438031161
"2021","7","26","KING CITY NORTH",2.47478589324234
"2021","7","26","KITCHENER/WATERLOO",3.2055658118206
"2021","7","26","LONDON A",2.64341881726643
"2021","7","26","LONDON CS",2.76884517862383
"2021","7","26","MONO CENTRE",2.70356715513391
"2021","7","26","MOUNT FOREST (AUT)",2.24431245725659
